0,|2024-04-14 15:51:22.474712
1,|2024-04-14 15:51:22.727689
2,|2024-04-14 15:51:23.179225
3,|2024-04-14 15:51:23.818213
4,|2024-04-14 15:51:24.615706
5,|2024-04-14 15:51:25.106574
6,|2024-04-14 15:51:25.483517
7,|2024-04-14 15:51:26.338398
9,|2024-04-14 15:51:27.407898
11,|2024-04-14 15:51:28.250106
12,|2024-04-14 15:51:28.362532
13,|2024-04-14 15:51:28.698868
16,|2024-04-14 15:51:30.332224
18,|2024-04-14 15:51:31.002299
19,|2024-04-14 15:51:31.575157
20,|2024-04-14 15:51:32.349504
21,|2024-04-14 15:51:32.639157
24,|2024-04-14 15:51:34.469948
25,|2024-04-14 15:51:35.390815
27,|2024-04-14 15:51:36.021584
28,|2024-04-14 15:51:36.366363
29,|2024-04-14 15:51:37.105450
30,|2024-04-14 15:51:37.694113
31,|2024-04-14 15:51:38.017581
32,|2024-04-14 15:51:38.317309
34,|2024-04-14 15:51:39.459040
35,|2024-04-14 15:51:40.263209
37,|2024-04-14 15:51:41.665407
38,|2024-04-14 15:51:42.313265
39,|2024-04-14 15:51:42.937519
41,|2024-04-14 15:51:44.018954
42,|2024-04-14 15:51:44.148279
43,|2024-04-14 15:51:44.600745
44,|2024-04-14 15:51:44.900391
45,|2024-04-14 15:51:45.456843
46,|2024-04-14 15:51:46.214275
48,|2024-04-14 15:51:47.449151
50,|2024-04-14 15:51:48.382979
51,|2024-04-14 15:51:49.071401
52,|2024-04-14 15:51:49.413304
53,|2024-04-14 15:51:49.955683
54,|2024-04-14 15:51:50.238459
55,|2024-04-14 15:51:50.580837
56,|2024-04-14 15:51:50.888560
57,|2024-04-14 15:51:51.015923
60,|2024-04-14 15:51:52.789085
61,|2024-04-14 15:51:53.081232
62,|2024-04-14 15:51:53.446903
64,|2024-04-14 15:51:54.566452
66,|2024-04-14 15:51:55.782671
68,|2024-04-14 15:51:57.030867
69,|2024-04-14 15:51:57.825626
70,|2024-04-14 15:51:58.348200
71,|2024-04-14 15:51:58.866810
73,|2024-04-14 15:51:59.922023
76,|2024-04-14 15:52:01.933914
77,|2024-04-14 15:52:02.488719
78,|2024-04-14 15:52:02.650273
80,|2024-04-14 15:52:03.953316
81,|2024-04-14 15:52:04.287679
82,|2024-04-14 15:52:05.041029
84,|2024-04-14 15:52:05.793607
85,|2024-04-14 15:52:06.195508
86,|2024-04-14 15:52:06.703995
87,|2024-04-14 15:52:06.867238
89,|2024-04-14 15:52:07.649817
90,|2024-04-14 15:52:08.394199
91,|2024-04-14 15:52:08.861911
92,|2024-04-14 15:52:09.108435
93,|2024-04-14 15:52:09.252967
98,|2024-04-14 15:52:12.321011
99,|2024-04-14 15:52:12.690053
100,|2024-04-14 15:52:13.255997
101,|2024-04-14 15:52:13.967229
103,|2024-04-14 15:52:15.061617
105,|2024-04-14 15:52:15.711717
107,|2024-04-14 15:52:16.621720
108,|2024-04-14 15:52:17.103175
111,|2024-04-14 15:52:18.889185
113,|2024-04-14 15:52:20.101727
114,|2024-04-14 15:52:20.887666
115,|2024-04-14 15:52:21.558838
116,|2024-04-14 15:52:21.877654
117,|2024-04-14 15:52:22.166296
118,|2024-04-14 15:52:22.570716
0,|2024-04-14 16:52:31.405060
1,|2024-04-14 16:52:31.667088
2,|2024-04-14 16:52:32.121058
3,|2024-04-14 16:52:32.758987
7,|2024-04-14 16:52:35.290923
8,|2024-04-14 16:52:35.880522
10,|2024-04-14 16:52:36.739838
13,|2024-04-14 16:52:37.670069
14,|2024-04-14 16:52:38.297139
15,|2024-04-14 16:52:38.802043
16,|2024-04-14 16:52:39.311612
17,|2024-04-14 16:52:39.784708
19,|2024-04-14 16:52:40.552090
20,|2024-04-14 16:52:41.333796
21,|2024-04-14 16:52:41.627240
22,|2024-04-14 16:52:42.132199
23,|2024-04-14 16:52:42.518043
25,|2024-04-14 16:52:44.388025
26,|2024-04-14 16:52:44.821399
27,|2024-04-14 16:52:45.023750
28,|2024-04-14 16:52:45.370398
30,|2024-04-14 16:52:46.705037
31,|2024-04-14 16:52:47.028275
32,|2024-04-14 16:52:47.337408
36,|2024-04-14 16:52:50.038771
37,|2024-04-14 16:52:50.702991
39,|2024-04-14 16:52:51.969489
40,|2024-04-14 16:52:52.431049
41,|2024-04-14 16:52:53.061301
44,|2024-04-14 16:52:53.946826
45,|2024-04-14 16:52:54.514852
46,|2024-04-14 16:52:55.273259
48,|2024-04-14 16:52:56.511213
49,|2024-04-14 16:52:56.954333
50,|2024-04-14 16:52:57.446605
52,|2024-04-14 16:52:58.485909
53,|2024-04-14 16:52:59.030605
55,|2024-04-14 16:52:59.669134
56,|2024-04-14 16:52:59.981136
57,|2024-04-14 16:53:00.103889
58,|2024-04-14 16:53:00.683597
59,|2024-04-14 16:53:01.449938
60,|2024-04-14 16:53:01.892847
62,|2024-04-14 16:53:02.548615
63,|2024-04-14 16:53:03.160015
64,|2024-04-14 16:53:03.673039
65,|2024-04-14 16:53:04.149690
67,|2024-04-14 16:53:05.643801
71,|2024-04-14 16:53:07.995525
74,|2024-04-14 16:53:09.927130
76,|2024-04-14 16:53:11.076836
77,|2024-04-14 16:53:11.627896
79,|2024-04-14 16:53:12.743089
80,|2024-04-14 16:53:13.098160
83,|2024-04-14 16:53:14.583678
84,|2024-04-14 16:53:14.957115
86,|2024-04-14 16:53:15.870652
87,|2024-04-14 16:53:16.035140
89,|2024-04-14 16:53:16.824576
90,|2024-04-14 16:53:17.571755
91,|2024-04-14 16:53:18.039107
92,|2024-04-14 16:53:18.291812
93,|2024-04-14 16:53:18.441125
95,|2024-04-14 16:53:19.682863
97,|2024-04-14 16:53:20.703397
98,|2024-04-14 16:53:21.521898
99,|2024-04-14 16:53:21.892791
100,|2024-04-14 16:53:22.459142
101,|2024-04-14 16:53:23.168840
102,|2024-04-14 16:53:23.580653
103,|2024-04-14 16:53:24.272973
104,|2024-04-14 16:53:24.579618
105,|2024-04-14 16:53:24.929200
106,|2024-04-14 16:53:25.427832
107,|2024-04-14 16:53:25.841384
109,|2024-04-14 16:53:26.936375
111,|2024-04-14 16:53:28.134557
112,|2024-04-14 16:53:28.958103
114,|2024-04-14 16:53:30.131828
116,|2024-04-14 16:53:31.127992
117,|2024-04-14 16:53:31.421277
118,|2024-04-14 16:53:31.826443
119,|2024-04-14 16:53:31.992056
